280	168	0.044752763
280	167	0.029353901
280	290	0.027254572
280	203	0.062689574
280	14	0.078813389
280	291	0.07321236
280	284	0.058039625
280	129	0.081013936
280	130	0.052895022
280	292	0.086130088
293	19	0.054166747
254	226	0.052937992
129	294	0.072503871
189	106	0.064542478
295	296	0.007598327
165	115	0.066368505
287	69	0.083436409
287	80	0.032416928
74	248	0.009908187
74	297	0.073662755
74	73	0.008020153
298	299	0.022140743
281	137	0.018765654
147	62	0.000223236
147	249	0.013283025
62	300	0.056673916
301	248	0.047557124
302	303	0.07578476
303	302	0.089420729
304	303	0.074532713
252	233	0.083568044
252	166	0.001721816
252	121	0.006299508
252	145	0.01261271
252	115	0.091814194
136	115	0.04429875
92	22	0.0498928
303	304	0.002511278
268	106	0.040170178
252	212	0.039068802
252	288	0.092204878
252	58	0.082396195
252	175	0.057839389
252	305	0.056222986
252	48	0.025364047
12	293	0.060914967
306	62	0.079059499
281	2	0.003061849
236	209	0.011664541
236	238	0.001732462
236	235	0.062815895
236	243	0.089265974
236	244	0.048979094
102	97	0.029027624
175	15	0.076990315
6	5	0.009144329
17	307	0.031425519
17	308	0.046381024
17	1	0.056364081
17	177	0.031719325
17	74	0.003465046
17	309	0.093994943
17	215	0.061876076
17	248	0.070014285
17	220	0.030914045
17	310	0.008616241
17	85	0.035687644
17	311	0.015867036
17	221	0.059175401
17	312	0.086868875
17	222	0.021617631
17	313	0.003728714
17	223	0.074004204
17	0	0.084643806
17	224	0.051098156
17	314	0.025377235
17	225	7.08227E-05
17	315	0.062311975
17	226	0.034337102
17	73	0.077134107
17	316	0.064033435
17	317	0.028404702
17	228	0.03197567
245	318	0.091792842
35	62	0.094880145
236	319	0.062705376
167	167	0.092405155
167	201	0.005493121
167	133	0.085027277
167	18	0.032705109
320	321	0.037755689
254	62	0.082106818
322	45	0.032257686
220	177	0.082493254
215	295	0.049585617
321	320	0.021522436
102	323	0.055904995
102	300	0.018966328
147	212	0.030396286
147	42	0.06894586
147	105	0.09824792
11	324	0.093678508
21	173	0.015552903
21	325	0.087388171
21	10	0.001108366
21	20	0.086098957
21	306	0.04828279
21	326	0.086940265
21	327	0.07901004
21	230	0.007252602
328	329	0.044288338
64	229	0.028558947
215	5	0.036713443
209	236	0.091381465
18	62	0.037050027
73	330	0.04931248
73	248	0.096103869
73	331	0.004766674
73	297	0.023172423
73	17	0.017795715
290	290	0.053016543
141	332	0.016770313
69	306	0.038081141
139	46	0.092581817
333	114	0.073149493
334	335	0.01919405
336	337	0.013430925
336	116	0.06735804
336	165	0.039736068
336	115	0.050663487
336	136	0.085618746
336	338	0.060580692
336	169	0.014069828
336	251	0.009800948
336	135	0.038610275
336	339	0.023196757
340	134	0.024484336
251	336	0.074502259
58	57	0.086517974
341	74	0.054015064
341	309	0.001257576
341	215	0.09071436
341	311	0.017951261
341	222	0.081342618
341	316	0.057482469
191	342	0.07791082
191	277	0.067509723
191	149	0.004508867
191	262	0.035490719
191	343	0.017632276
191	344	0.055916832
191	345	0.093433776
191	346	0.010098571
191	214	0.090830496
191	347	0.017273712
191	348	0.042921324
191	349	0.04448043
191	350	0.038063494
191	284	0.031743546
191	351	0.082797952
191	231	0.014229952
191	278	0.011695644
191	130	0.014479091
191	178	0.014164687
191	122	0.010444126
191	179	0.056766208
191	352	0.056323393
191	207	0.038931998
353	354	0.097192212
353	185	0.041891429
90	13	0.075532139
114	155	0.073256891
288	233	0.006616292
142	355	0.008507983
356	357	0.04128097
114	113	0.094481541
47	339	0.095224699
194	194	0.003399324
194	195	0.086525554
63	137	0.027252478
43	358	0.075516843
63	63	0.082589363
359	360	0.05835927
86	128	0.054714096
64	5	0.038661995
160	187	0.039356462
114	361	0.025969684
232	103	0.042002295
244	236	0.050379943
160	190	0.092268402
69	212	0.038247495
335	334	0.01751703
114	129	0.003128355
243	271	0.080317672
184	190	0.058844306
212	69	0.030326717
62	18	0.090706855
44	362	0.028806636
44	293	0.050734655
271	243	0.008743358
310	62	0.002634778
252	105	0.093229325
88	303	0.009945647
153	62	0.049637863
363	283	0.03326555
363	161	0.079417518
363	280	0.08562395
363	256	0.082399851
363	211	0.014402817
363	364	0.010191198
363	106	0.042271268
363	236	0.014041195
363	365	0.034033256
363	249	0.099656436
114	263	0.031654929
114	318	0.083646492
145	87	0.020053629
145	252	0.092850204
263	114	0.021986459
39	28	0.012789221
105	252	0.063053703
153	366	0.053201004
165	28	0.028926948
165	114	0.049734892
165	169	0.001432389
165	367	0.041199131
37	37	0.037962373
52	185	0.055135426
187	329	0.025016441
187	106	0.000858642
220	223	0.032801975
52	52	0.016093449
52	368	0.049694658
252	304	0.089445514
252	96	0.064944726
252	89	0.05169778
252	88	0.002935671
252	302	0.026809285
252	369	0.081971091
116	169	0.081214994
362	44	0.097180052
362	293	0.050715465
184	298	0.009396288
169	116	0.075088317
178	176	0.05953666
265	264	0.076991721
236	363	0.089884281
195	194	0.030946897
40	370	0.026424219
238	236	0.082505694
170	136	0.06806046
353	371	0.090335925
86	205	0.036689991
86	41	0.085751032
190	184	0.094224605
372	373	0.037855339
288	162	0.018523
160	113	0.026375823
54	211	0.075437095
180	343	0.063570829
55	58	0.014508428
160	263	0.036227748
62	153	0.094949395
374	44	0.000458703
58	208	0.015829687
62	340	0.062123599
14	290	0.088300296
170	115	0.050280493
5	215	0.044646161
80	375	0.093238384
376	377	0.016480179
22	92	0.066086859
94	201	0.095990958
58	162	0.036137331
55	54	0.0270463
295	378	0.050833786
295	379	0.022135562
295	103	0.025313289
295	380	0.062556846
295	381	0.089985156
295	382	0.049983065
295	376	0.071323142
295	181	0.091273795
295	383	0.062030585
295	384	0.025857442
295	283	0.003475746
295	157	0.071314219
295	385	0.045160687
295	386	0.098541346
295	387	0.072847496
295	388	0.033809429
295	389	0.040229841
295	390	0.069092567
295	61	0.086009942
295	391	0.042252201
295	392	0.052573839
295	393	0.05536146
295	394	0.030484569
295	250	0.068851112
295	395	0.048168004
295	396	0.023489453
295	397	0.008738152
295	398	0.083432845
295	377	0.062547846
295	368	0.068754807
295	104	0.092821298
295	321	0.008212302
295	60	0.024527629
295	150	0.061603308
295	320	0.076629746
295	295	0.047947777
40	35	0.06541737
37	30	0.088471304
133	307	0.063357892
133	399	0.04263195
133	167	0.002718057
133	400	0.021446282
133	133	0.097267317
133	401	0.027819944
133	232	0.069749796
133	291	0.043806401
133	284	0.05271434
133	206	0.031204758
133	402	0.029423801
133	52	0.059101911
133	179	0.060137688
133	403	0.058058476
68	21	0.082026852
404	166	0.087825833
113	160	0.037264892
405	106	0.099139028
306	69	0.047052977
113	47	0.046232501
43	406	0.071465357
43	407	0.083097216
103	378	0.003927427
103	377	0.096051275
103	321	0.022757123
157	395	0.067689985
213	155	0.096214307
263	160	0.061871432
4	63	0.017778243
4	286	0.007797985
183	282	0.095209735
286	4	0.015065439
213	61	0.061595474
213	320	0.015160351
61	380	0.014093162
2	195	0.071072491
114	256	0.072931998
114	365	0.055361189
2	305	0.075480731
286	174	0.040561221
183	303	0.031471914
377	376	0.083392608
408	408	0.096971782
377	103	0.076782876
164	216	0.037150987
409	409	0.073417316
305	2	0.092834559
305	63	0.066225469
2	2	0.01955068
410	329	0.033873212
355	256	0.018946132
355	365	0.077493195
135	135	0.002747581
132	411	0.031691991
132	132	0.083368262
114	340	0.016455043
412	4	0.062578012
412	2	0.011860665
183	129	0.069159309
201	94	0.029389958
63	3	0.079254174
63	62	0.013745945
57	137	0.021832678
2	412	0.07152348
157	191	0.098045335
135	336	0.047291324
172	413	0.038975241
172	123	0.022449154
193	193	0.009343026
3	63	0.001553377
377	61	0.018147603
296	296	0.05516402
63	174	0.086326685
96	96	0.015031479
149	148	0.098994378
414	415	0.00446808
306	306	0.014246697
61	377	0.040498086
195	2	0.040736483
258	329	0.034059252
267	19	0.008716124
5	5	0.007767952
327	21	0.012699434
327	416	0.021319549
327	173	0.087133355
48	50	0.083012244
48	75	0.015714689
263	417	0.003055023
50	87	0.082893071
50	49	0.009847812
50	71	0.009199674
50	84	0.030489508
418	62	0.058898363
418	184	0.029089554
418	299	0.053269102
216	164	0.010218638
9	19	0.032434773
214	345	0.064350347
214	351	0.034338519
419	290	0.031489356
29	420	0.092916503
9	421	0.028121498
366	366	0.032318017
417	263	0.027915539
87	422	0.009396989
87	154	0.090564743
87	41	0.043759226
87	145	0.078113145
87	50	0.035495048
254	186	0.009516903
422	87	0.053498409
115	136	0.079758315
249	105	0.067830964
423	417	0.022644436
16	424	0.049593581
284	155	0.058097813
13	301	0.029465755
38	25	0.039081298
38	26	0.087790616
38	40	0.039793855
425	426	0.069690754
115	427	0.005183448
417	423	0.039596463
118	117	0.087186977
86	189	0.065219866
329	187	0.013710505
174	63	0.002175131
21	68	0.015450524
329	410	0.05779511
231	172	0.023264557
154	87	0.046152566
428	429	0.031361122
184	299	0.055273403
430	249	0.079099492
282	212	0.076178089
282	121	0.074148762
282	83	0.039910265
282	424	0.018506788
71	162	0.050420959
71	431	0.096491268
71	432	0.005919493
71	433	0.019726483
71	83	0.096644785
71	84	0.028044648
13	36	0.01216429
270	129	0.068244532
434	215	0.096465519
132	285	0.052993407
179	157	0.082732874
115	338	0.083394901
435	435	0.088762638
435	147	0.006612618
39	23	0.053139919
424	15	0.068069995
424	45	0.093566335
115	337	0.05131874
115	436	0.012672907
115	123	0.082311901
115	437	0.078591573
115	165	0.092315383
115	336	0.053668561
115	438	0.075225903
115	251	0.007108516
115	439	0.071126901
115	135	0.053241197
115	339	0.06920023
138	137	0.060266687
105	249	0.000299236
440	413	0.018102128
440	275	0.057512133
440	178	0.092870665
394	104	0.09742319
414	414	0.095338103
29	23	0.089369535
441	360	0.034433948
20	86	0.045611016
85	17	0.018951808
30	23	0.069064965
85	41	0.055173738
417	442	0.088567571
23	115	0.019466319
417	443	0.014008164
417	444	0.058864774
212	282	0.014899998
212	145	0.049500496
137	57	0.095444623
27	23	0.051212662
438	35	0.065958584
434	23	0.032681652
255	249	0.073303194
139	129	0.017169306
139	445	0.049574038
417	113	0.032187529
417	114	0.012706146
140	139	0.078651268
140	446	0.013734149
140	447	0.030910705
140	448	0.085726939
438	169	0.05369855
139	342	0.072275552
35	438	0.097894873
321	104	0.027642913
414	449	0.073120739
115	23	0.021535253
55	56	0.04952055
55	57	0.061624015
324	11	0.078922357
23	434	0.061387498
57	55	0.063377346
450	434	0.051281706
29	438	0.014051145
338	116	0.022523825
250	150	0.08990908
160	405	0.092692035
363	154	0.064346315
74	177	0.018705772
74	74	0.035451859
19	267	0.069668159
288	217	0.071094228
288	84	0.085198661
438	29	0.063056653
451	452	0.070542431
284	160	0.087598968
437	135	0.078344065
178	177	0.079134135
135	437	0.086298151
116	338	0.047103868
86	453	0.001529621
454	357	0.089382781
169	438	0.011365852
210	210	0.003334638
405	160	0.018907112
169	338	0.029040772
248	142	0.002442448
73	73	0.044046565
437	455	0.022888421
456	456	0.070401714
84	82	0.065546514
84	121	0.038986955
65	457	0.040478842
73	215	0.043836805
21	212	0.051706003
212	21	0.06665566
458	129	0.007243279
164	46	0.054850182
177	176	0.093033613
177	178	0.083189826
139	164	0.04907746
62	283	0.082725188
152	147	0.026817677
21	74	0.050792349
107	113	0.035682721
107	417	0.008105146
107	114	0.093700156
147	152	0.075318473
333	62	0.064060188
223	459	0.025604172
406	11	0.032604532
40	48	0.033060591
238	244	0.045807594
253	75	0.069009272
260	74	0.090994056
417	62	0.031062163
113	417	0.003940808
106	405	0.025465675
62	333	0.032279828
139	429	0.011389207
434	450	0.090066465
434	460	0.006457336
434	365	0.038117774
68	80	0.078716664
275	172	0.092705605
461	45	0.089490393
116	336	0.013196034
283	308	0.016755462
462	463	0.032042013
216	216	0.021730462
207	41	0.008415783
448	140	0.045014923
448	272	0.008932302
448	46	0.082967931
448	45	0.072699768
244	238	0.013551594
62	441	0.091569867
338	123	0.036530914
268	459	0.045220779
464	280	0.025391273
465	155	0.015079263
422	404	0.064454813
466	421	0.056815897
142	187	0.030028992
160	18	0.002068549
61	295	0.064548223
467	152	0.0687983
58	305	0.047764836
26	38	0.020662325
26	40	0.027579179
351	180	0.060709709
148	468	0.068300233
265	19	0.006690302
314	17	0.024435343
160	284	0.075142168
455	375	0.074246673
91	469	0.015024712
283	282	0.02490478
170	470	0.040536159
102	2	0.046856215
393	378	0.074234837
393	379	0.030181413
393	103	0.08483891
393	381	0.098232756
393	376	0.043457462
393	181	0.074715389
393	385	0.088226292
393	388	0.064468622
393	390	0.087403123
393	61	0.076189491
393	392	0.065256074
393	393	0.094758566
393	394	0.063809811
393	296	0.090238241
393	250	0.063950569
393	395	0.026317081
393	397	0.034968401
393	377	0.021778423
393	368	0.05874145
393	104	0.046130485
393	321	0.005422029
393	60	0.017462896
393	150	0.000864468
393	320	0.089708213
393	295	0.0599559
232	52	0.06094522
375	455	0.020451119
171	40	0.096740362
471	472	0.030206157
471	255	0.066118333
105	473	0.008419553
105	434	0.090147258
152	467	0.069077998
280	464	0.093667655
474	91	0.020049611
126	13	0.055111247
176	292	0.072239936
470	170	0.076791515
79	62	0.062512811
258	62	0.037437828
166	424	0.095158419
375	143	0.074159711
375	475	0.053620652
375	356	0.061395949
375	329	0.042010879
375	66	0.082978432
375	469	0.089680077
375	108	0.060851432
375	110	0.087594249
375	375	0.050758756
375	91	0.026268145
375	476	0.029920183
375	111	0.044864317
375	474	0.098976153
375	112	0.04114116
375	328	0.030002828
375	357	0.061109334
375	477	0.069313507
375	258	0.025207882
375	478	0.097738272
375	90	0.085058166
381	177	0.051768922
381	176	0.05995205
381	344	0.007396928
381	479	0.01212478
381	320	0.051068429
480	282	0.073107116
91	375	0.01209868
123	338	0.075107128
52	232	0.050325197
267	265	0.077363187
320	381	0.067717009
106	44	0.057372482
106	190	0.013131553
292	176	0.021069081
164	388	0.05176761
166	165	0.023979696
86	106	0.088161558
80	287	0.028804597
481	55	0.082168461
116	136	0.049166632
454	189	0.054066927
165	337	0.091866766
165	361	0.049010969
165	27	0.022050405
165	30	0.01398783
165	116	0.09407308
165	133	0.001294162
165	165	0.01094198
165	336	0.06121759
165	136	0.014771041
165	135	0.090405185
139	139	0.072332448
482	340	0.040709201
2	102	0.033065529
106	42	0.042208353
351	178	0.018124693
249	115	0.056690165
249	169	0.058934432
329	66	0.084490009
329	328	0.02703956
169	249	0.054606186
481	58	0.084058906
483	377	0.078389148
12	265	0.060259754
58	366	0.003813817
137	107	0.01105956
291	291	0.09033969
214	214	0.057487444
481	211	0.01102662
481	208	0.073401018
283	82	0.037393013
283	121	0.006196387
316	1	0.080012581
2	194	0.004177417
172	275	0.006944663
107	137	0.086804548
62	152	0.063733376
387	296	0.047336919
387	295	0.030838674
62	474	0.004799771
62	258	0.091675428
303	183	0.016912544
380	380	0.024935039
178	344	0.020120737
434	105	0.065088796
408	59	0.041170474
172	93	0.010248764
194	2	0.05976943
167	280	0.062700647
115	107	0.05583182
62	314	0.027764013
377	377	0.010852146
150	393	0.071707003
290	484	0.092317399
100	429	0.090133586
429	164	0.075926277
194	192	0.066068757
13	10	0.031274767
429	140	0.024293848
429	447	0.065480542
429	448	0.024515868
13	446	0.060860705
13	35	0.006535142
164	429	0.005173858
340	114	0.060169236
63	371	0.009224009
63	363	0.005679517
13	25	0.060667785
44	407	0.000474198
13	303	0.095240583
13	95	0.062856212
13	129	0.003379765
340	340	0.047586857
170	485	0.04406312
400	260	0.087250534
149	149	0.093330759
309	215	0.07375234
309	222	0.02381745
296	393	0.021303194
104	103	0.008279705
3	3	0.081952346
258	474	0.049239868
184	418	0.038919659
318	486	0.030821974
314	62	0.063958784
314	85	0.077963165
487	488	0.043383338
489	489	0.049844297
20	230	0.075557536
417	151	0.070003247
145	121	0.040399528
75	372	0.097599899
105	82	0.051915504
259	20	0.053168823
448	40	0.048504809
335	15	0.015372725
63	4	0.082574564
215	215	0.056217936
329	143	0.053436788
329	356	0.078240277
329	108	0.033010348
329	375	0.06007636
329	357	0.001276305
329	478	0.029319548
329	90	0.031912828
36	129	0.019948755
187	142	0.092040432
311	459	0.007588328
47	443	0.024290456
420	29	0.097264189
19	161	0.044864136
23	62	0.008998408
155	285	0.061692171
176	344	0.065711559
95	201	0.023717119
282	62	0.083260857
249	62	0.088172185
249	355	0.006038108
218	74	0.04969935
121	212	0.023435882
81	107	0.066806703
81	62	0.056104214
128	86	0.072185813
107	99	0.063339727
212	121	0.049962306
103	103	0.083157764
311	215	0.00688673
490	129	0.067318583
490	365	0.035366563
491	168	0.099206738
491	167	0.093181733
199	196	0.014080028
199	51	0.087221559
199	197	0.031794435
199	199	0.016257982
199	200	0.015821296
199	128	0.05856149
199	167	0.083461922
199	203	0.054509125
199	204	0.003845461
199	206	0.083690439
199	41	0.043631574
199	94	0.002531032
199	95	0.045142484
199	207	0.098422224
199	201	0.055378181
429	139	0.056002265
429	46	0.055303411
340	10	0.046448263
46	429	0.005260191
363	63	0.084343944
162	492	0.05670018
64	91	0.07886706
62	81	0.09208022
132	271	0.034137925
428	139	0.095445469
428	446	0.014520674
428	447	0.072233201
346	157	0.014967777
346	294	0.061929943
450	440	0.028878552
450	275	0.023321329
450	458	0.020823565
95	13	0.029421966
186	121	0.066523495
321	103	0.079829297
10	260	0.088801313
493	294	0.057515539
494	83	0.041197499
440	450	0.026534687
312	377	0.082374868
33	23	0.042857352
490	106	0.002683531
3	2	0.090553959
64	141	0.060937582
210	159	0.055528622
210	158	0.056120798
309	74	0.071250054
309	272	0.074472079
309	223	0.095545679
257	278	0.042115516
251	251	0.05432426
107	161	0.05692679
190	106	0.056075941
168	129	0.088650248
86	295	0.00027622
20	495	0.017901118
495	20	0.095549488
379	157	0.090847574
198	183	0.044547532
282	16	0.016984815
83	496	0.097002499
157	396	0.077095207
497	78	0.046185625
36	28	0.049196279
62	79	0.085428877
295	86	0.094542374
107	4	0.069782531
68	62	0.03130076
28	36	0.092073719
232	232	0.091026166
264	498	0.0521824
298	184	0.041933435
305	285	0.047124415
198	387	0.019185104
86	86	0.012382808
181	181	0.097339934
181	394	0.032762804
181	250	0.00567823
181	377	0.02689569
181	104	0.06813836
278	257	0.025798497
499	44	0.022564914
499	500	0.099170755
499	501	0.044089177
499	502	0.051127802
499	503	0.006140625
499	406	0.061706419
499	407	0.031332631
499	504	0.075713253
499	505	0.025365466
499	43	0.064221479
499	358	0.089413296
499	506	0.018819283
265	267	0.042270086
254	107	0.012072495
7	44	0.011145081
62	226	0.006252537
23	460	0.089872949
131	411	0.090701725
245	113	0.099028707
206	346	0.024929694
62	30	0.003370868
62	23	0.041360038
62	128	0.046173857
62	41	0.09236075
507	243	0.027781908
129	168	0.03411916
508	509	0.001210585
305	58	0.050870671
89	469	0.046534115
96	89	0.071138808
309	309	0.075909309
113	151	0.083111416
141	7	0.09016002
267	498	0.022915005
86	510	0.092847544
128	62	0.055519409
54	281	0.039025992
19	265	0.042702751
485	170	0.036013245
294	346	0.057022556
191	511	0.098086002
174	174	0.018985667
97	300	0.001117861
19	362	0.034679569
260	248	0.050843851
260	297	0.02416795
260	259	0.030437678
35	24	0.046036044
107	174	0.075714661
512	155	0.033545918
174	107	0.056575113
300	97	0.044618757
513	222	0.094209071
113	361	0.042358272
113	263	0.084098724
113	444	0.004161697
113	318	0.034936712
113	423	0.031739247
113	245	0.099014397
174	4	0.033172809
514	514	0.036422891
362	498	0.033440343
5	117	0.043107631
28	35	0.097750796
305	211	0.093612408
129	114	0.064773131
12	12	0.099447034
486	394	0.031496423
178	351	0.021596138
28	23	0.07960717
434	128	0.044209601
434	161	0.081134172
434	19	0.053144223
434	129	0.054977182
174	164	0.086673293
129	365	0.065193276
249	129	0.035645091
411	132	0.086289385
155	512	0.015065316
168	515	0.014880363
516	517	0.027919611
91	514	0.078914741
213	360	0.041445729
269	46	0.096734708
222	513	0.053344626
321	394	0.082922622
515	168	0.02798933
84	84	0.04783567
42	74	0.023207941
345	180	0.005165182
154	363	0.028686653
518	173	0.057275279
354	353	0.054541447
152	62	0.059794827
394	321	0.061901744
283	62	0.068186674
173	518	0.048195778
41	62	0.091014969
51	280	0.045265726
211	285	0.032633425
211	305	0.037725128
141	430	0.036550717
519	519	0.024485244
300	160	0.034114986
160	362	0.058977707
59	520	0.061972633
59	137	0.046445132
211	481	0.0986252
211	208	0.077724198
269	140	0.050010068
160	300	0.032367531
211	286	0.027853043
211	96	0.071151179
521	340	0.046390178
521	134	0.035529657
430	141	0.017890347
62	417	0.084260718
211	55	0.054726896
114	169	0.012095201
4	194	0.054372288
58	252	0.020978594
58	404	0.066689907
522	523	0.09895442
524	72	0.026220107
377	378	0.09365902
377	250	0.003895626
377	368	0.081073842
377	104	0.025053052
377	150	0.072813647
40	438	0.011089795
74	42	0.016247363
7	141	0.063851774
484	87	0.026475865
440	168	0.0402527
59	55	0.096655491
222	215	0.028253687
2	55	0.074832131
499	525	0.020519536
92	520	0.099453117
157	6	0.055856092
157	64	0.040444405
44	44	0.094604878
103	526	0.06247853
263	444	0.096014234
263	423	0.023761244
263	245	0.077840036
263	76	0.032924633
263	485	0.088039734
115	115	0.008209788
